Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,247.33999633789062,248.16000366210938,244.64999389648438,245.63999938964844,237.73077392578125,1960500
2022-08-02,246.69000244140625,247.85000610351562,243.77999877929688,243.91000366210938,236.0564727783203,2295100
2022-08-03,245.94000244140625,249.3300018310547,245.17999267578125,247.13999938964844,239.18246459960938,2061400
2022-08-04,247.0,249.0,246.1999969482422,246.97999572753906,239.0276336669922,2650600
2022-08-05,246.4600067138672,247.0800018310547,241.7899932861328,246.25,238.32113647460938,2723900
2022-08-08,245.0,247.74000549316406,244.30999755859375,247.2899932861328,239.32765197753906,2784400
2022-08-09,247.2100067138672,249.72000122070312,247.2100067138672,248.36000061035156,240.36318969726562,2061600
2022-08-10,249.80999755859375,252.4600067138672,248.52999877929688,252.08999633789062,243.9730987548828,2628600
2022-08-11,252.0399932861328,253.36000061035156,247.99000549316406,248.35000610351562,240.35353088378906,2686900
2022-08-12,248.52000427246094,249.85000610351562,246.3000030517578,248.38999938964844,240.39222717285156,3461100
2022-08-15,249.07000732421875,251.52999877929688,247.8800048828125,251.0800018310547,242.99563598632812,2659100
2022-08-16,251.86000061035156,254.16000366210938,251.66000366210938,253.14999389648438,244.9989776611328,2206100
2022-08-17,251.19000244140625,252.64999389648438,249.75,250.5800018310547,244.38455200195312,1882200
2022-08-18,250.92999267578125,251.0399932861328,247.9499969482422,249.6999969482422,243.5262908935547,1888800
2022-08-19,247.6300048828125,252.00999450683594,247.6300048828125,250.86000061035156,244.65762329101562,2207500
2022-08-22,249.97999572753906,251.22999572753906,246.5399932861328,246.89999389648438,240.7955322265625,3078300
2022-08-23,246.69000244140625,246.69000244140625,242.85000610351562,244.47000122070312,238.4256134033203,2659700
2022-08-24,243.57000732421875,244.97999572753906,242.61000061035156,244.49000549316406,238.4451141357422,2329200
2022-08-25,246.00999450683594,246.05999755859375,243.80999755859375,245.67999267578125,239.60569763183594,1725400
2022-08-26,244.0500030517578,246.36000061035156,240.4499969482422,240.64999389648438,234.70005798339844,2969400
