Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,542.27001953125,543.6500244140625,531.0,535.3800048828125,528.0093994140625,2335000
2022-08-02,537.5499877929688,540.530029296875,531.719970703125,535.4600219726562,528.08837890625,2114200
2022-08-03,537.260009765625,543.6199951171875,535.6900024414062,540.6500244140625,533.2068481445312,1802900
2022-08-04,539.2899780273438,540.4299926757812,532.760009765625,533.75,526.4017333984375,2368000
2022-08-05,530.0,535.5,527.5599975585938,535.0599975585938,527.6937866210938,2373400
2022-08-08,539.9099731445312,541.2999877929688,533.4199829101562,536.5999755859375,529.2125244140625,1656400
2022-08-09,540.0,545.739990234375,536.3800048828125,537.260009765625,529.8634643554688,2147200
2022-08-10,540.260009765625,541.97998046875,533.8099975585938,537.719970703125,530.317138671875,2291400
2022-08-11,538.239990234375,538.6300048828125,529.6699829101562,532.8599853515625,525.5240478515625,3006200
2022-08-12,535.6099853515625,544.4000244140625,534.4500122070312,543.7000122070312,536.2147827148438,1981000
2022-08-15,541.6699829101562,547.2100219726562,538.5599975585938,544.6400146484375,537.1419067382812,1447300
2022-08-16,545.2100219726562,547.4400024414062,542.3900146484375,546.1199951171875,538.6015625,1773000
2022-08-17,545.239990234375,547.7899780273438,541.5700073242188,545.0,537.4969482421875,1471700
2022-08-18,545.010009765625,548.1300048828125,541.8200073242188,545.219970703125,537.7139282226562,1486400
2022-08-19,545.5,553.1300048828125,544.8200073242188,548.3200073242188,540.771240234375,2258000
2022-08-22,541.3900146484375,549.52001953125,541.3499755859375,544.5700073242188,537.0728149414062,1672900
2022-08-23,543.2899780273438,543.2899780273438,533.2100219726562,535.7999877929688,528.423583984375,2039600
2022-08-24,536.6799926757812,539.8599853515625,535.02001953125,536.4600219726562,529.074462890625,1761200
2022-08-25,535.010009765625,542.02001953125,531.25,541.5700073242188,534.1141967773438,1965800
2022-08-26,542.260009765625,543.1900024414062,528.219970703125,529.25,521.9637451171875,1906700
2022-08-29,526.0,532.9000244140625,522.8699951171875,529.77001953125,522.4765625,1594000
2022-08-30,530.4099731445312,531.0900268554688,521.7899780273438,522.8400268554688,515.6420288085938,2013400
2022-08-31,520.8200073242188,527.0999755859375,519.1599731445312,519.3300170898438,512.1803588867188,2891300
2022-09-01,519.3300170898438,524.260009765625,515.0900268554688,524.0,516.7860717773438,2085300
2022-09-02,529.6199951171875,529.7899780273438,513.8099975585938,516.3499755859375,509.2413635253906,1944200
2022-09-06,519.9299926757812,527.4500122070312,516.9199829101562,517.6799926757812,510.55303955078125,2711900
2022-09-07,517.0,523.5,514.6799926757812,521.6799926757812,514.4979858398438,2504400
2022-09-08,520.9500122070312,528.489990234375,518.8099975585938,527.510009765625,520.2477416992188,1557500
2022-09-09,527.8300170898438,527.8300170898438,522.5800170898438,524.3400268554688,518.7439575195312,2495500
2022-09-12,525.0,535.02001953125,522.5,531.25,525.5802001953125,2792000
2022-09-13,524.0,525.260009765625,511.9700012207031,513.9600219726562,508.47479248046875,3172500
2022-09-14,514.0,515.3800048828125,506.1000061035156,509.7699890136719,504.3294677734375,2648100
2022-09-15,516.2999877929688,527.97998046875,514.1400146484375,522.9099731445312,517.3291625976562,3058100
2022-09-16,518.52001953125,522.8200073242188,517.0800170898438,521.02001953125,515.4594116210938,3981700
2022-09-19,518.5900268554688,524.0,512.969970703125,523.5499877929688,517.96240234375,2130800
2022-09-20,524.239990234375,524.6699829101562,514.8099975585938,522.7999877929688,517.2203979492188,2421700
2022-09-21,525.030029296875,528.010009765625,512.02001953125,512.0800170898438,506.6148376464844,2427700
2022-09-22,511.0299987792969,520.969970703125,506.1099853515625,517.4600219726562,511.93743896484375,2285600
2022-09-23,513.5599975585938,514.6599731445312,506.3800048828125,513.6099853515625,508.12841796875,2536900
2022-09-26,507.3900146484375,512.5700073242188,499.0,508.3599853515625,502.93450927734375,2867400
2022-09-27,510.3699951171875,516.7899780273438,503.5799865722656,508.3699951171875,502.9444274902344,2583400
2022-09-28,506.4800109863281,516.27001953125,500.79998779296875,513.9400024414062,508.4549560546875,3027300
2022-09-29,514.77001953125,514.77001953125,502.4700012207031,508.8299865722656,503.39947509765625,2392000
2022-09-30,511.1000061035156,516.5499877929688,504.8399963378906,505.0400085449219,499.64996337890625,3116000
2022-10-03,507.0799865722656,517.8099975585938,505.3999938964844,515.510009765625,510.0082092285156,2562400
2022-10-04,518.3499755859375,524.5900268554688,516.8300170898438,523.1699829101562,517.58642578125,3189800
2022-10-05,521.0,529.3499755859375,520.1300048828125,527.0700073242188,521.44482421875,2281800
2022-10-06,528.3300170898438,528.5800170898438,516.739990234375,519.1300048828125,513.589599609375,2187300
2022-10-07,514.1699829101562,514.1699829101562,501.05999755859375,504.8500061035156,499.46197509765625,3273700
2022-10-10,505.6000061035156,506.30999755859375,495.0199890136719,498.8599853515625,493.5358581542969,2459100
2022-10-11,496.9700012207031,506.8299865722656,495.17999267578125,499.80999755859375,494.47576904296875,2844500
2022-10-12,502.1300048828125,508.25,498.2099914550781,499.9599914550781,494.6241455078125,2254300
2022-10-13,493.45001220703125,513.469970703125,487.739990234375,509.9100036621094,504.46795654296875,3999700
2022-10-14,520.0,529.9099731445312,511.92999267578125,513.1300048828125,507.6535949707031,5628900
2022-10-17,517.739990234375,524.3099975585938,515.280029296875,521.8800048828125,516.3102416992188,3282300
2022-10-18,532.0,532.0,518.3300170898438,522.2100219726562,516.63671875,2345500
2022-10-19,521.739990234375,523.8200073242188,514.5999755859375,520.3200073242188,514.7669067382812,2500500
2022-10-20,523.0499877929688,529.4199829101562,519.780029296875,520.8800048828125,515.3208618164062,2390800
2022-10-21,518.0599975585938,536.530029296875,518.010009765625,533.72998046875,528.03369140625,2896000
2022-10-24,538.0700073242188,546.47998046875,537.7999877929688,541.5999755859375,535.8197631835938,2627100
2022-10-25,537.7899780273438,543.9199829101562,533.9000244140625,540.219970703125,534.4545288085938,2411900
2022-10-26,541.3800048828125,547.6400146484375,540.2100219726562,543.1699829101562,537.3729858398438,2863500
2022-10-27,546.52001953125,546.52001953125,539.760009765625,541.7999877929688,536.017578125,2212100
2022-10-28,544.969970703125,553.0,543.6900024414062,551.239990234375,545.3568725585938,2761900
2022-10-31,555.0,558.0999755859375,550.1300048828125,555.1500244140625,549.2251586914062,2770400
2022-11-01,555.0,555.6900024414062,544.219970703125,547.3099975585938,541.4688720703125,3338900
2022-11-02,544.4099731445312,554.5800170898438,543.0700073242188,543.4299926757812,537.6302490234375,2696200
2022-11-03,541.739990234375,547.8699951171875,538.1300048828125,543.6099853515625,537.8082885742188,2245300
2022-11-04,547.0499877929688,547.760009765625,527.1400146484375,538.1699829101562,532.4263305664062,3513100
2022-11-07,538.1699829101562,546.9500122070312,535.469970703125,545.02001953125,539.2032470703125,2540300
2022-11-08,547.0499877929688,554.7999877929688,542.0,553.0499877929688,547.1475830078125,2797000
2022-11-09,553.780029296875,554.6099853515625,539.4400024414062,540.6599731445312,534.8897094726562,2672600
2022-11-10,548.9299926757812,551.7000122070312,533.9500122070312,544.1699829101562,538.3623657226562,3426400
2022-11-11,546.280029296875,546.280029296875,509.6499938964844,522.0800170898438,516.5081176757812,7034300
2022-11-14,522.0,528.97998046875,513.4099731445312,513.75,508.2669677734375,5238400
2022-11-15,512.8099975585938,516.6400146484375,500.7699890136719,503.010009765625,497.6416015625,5103800
2022-11-16,505.8900146484375,514.1300048828125,505.4700012207031,511.5199890136719,506.0607604980469,3430800
2022-11-17,512.1599731445312,526.97998046875,512.1599731445312,515.3099975585938,509.8103332519531,4246300
2022-11-18,522.1199951171875,533.0,519.4600219726562,530.0,524.3435668945312,3566000
2022-11-21,529.010009765625,531.9500122070312,515.3800048828125,517.1900024414062,511.6702880859375,3349600
2022-11-22,519.9400024414062,524.6599731445312,519.9099731445312,523.0900268554688,517.50732421875,2567400
2022-11-23,525.0,530.4400024414062,523.0,529.7100219726562,524.0567016601562,2238300
2022-11-25,534.0,540.8499755859375,532.52001953125,537.6199951171875,531.8822631835938,1419200
2022-11-28,535.8300170898438,539.5800170898438,531.6900024414062,532.27001953125,526.5892944335938,2699900
2022-11-29,531.6699829101562,532.969970703125,523.6500244140625,528.0,522.3649291992188,3751000
2022-11-30,529.719970703125,548.0800170898438,527.47998046875,547.760009765625,541.9140014648438,9688900
2022-12-01,552.3599853515625,553.0,535.7999877929688,536.9099731445312,531.1797485351562,2997800
2022-12-02,532.8300170898438,538.6099853515625,532.4400024414062,536.1599731445312,532.0729370117188,2346200
2022-12-05,531.489990234375,540.3800048828125,530.8800048828125,535.0399780273438,530.96142578125,2424800
2022-12-06,534.4199829101562,540.5900268554688,534.239990234375,539.3200073242188,535.2088623046875,3097700
2022-12-07,540.8400268554688,545.9099731445312,539.6300048828125,542.9099731445312,538.771484375,2849100
2022-12-08,544.8599853515625,551.2899780273438,543.780029296875,547.9199829101562,543.7432861328125,2272300
2022-12-09,547.9299926757812,548.489990234375,538.8699951171875,539.2000122070312,535.0897827148438,2852400
2022-12-12,541.8499755859375,546.0800170898438,539.280029296875,545.8599853515625,541.698974609375,2714100
2022-12-13,550.5599975585938,550.989990234375,535.0999755859375,538.219970703125,534.1171875,3369700
2022-12-14,541.9299926757812,543.47998046875,531.5700073242188,538.3599853515625,534.2561645507812,2654600
2022-12-15,533.989990234375,534.0700073242188,525.469970703125,527.6799926757812,523.6575927734375,2963800
2022-12-16,525.1500244140625,525.8099975585938,515.719970703125,523.7000122070312,519.7079467773438,7109100
2022-12-19,524.5999755859375,527.2100219726562,520.9299926757812,523.5999755859375,519.608642578125,1808100
2022-12-20,526.989990234375,526.989990234375,519.7000122070312,520.2100219726562,516.2445678710938,2086100
2022-12-21,523.6300048828125,527.8800048828125,518.0999755859375,527.5399780273438,523.5186157226562,2182000
2022-12-22,526.47998046875,529.010009765625,521.6300048828125,527.0900268554688,523.0721435546875,1851600
2022-12-23,524.0999755859375,531.3099975585938,522.9000244140625,531.3099975585938,527.2598876953125,1292300
2022-12-27,533.9299926757812,535.8400268554688,529.8499755859375,531.989990234375,527.9347534179688,1596700
2022-12-28,535.0700073242188,538.1500244140625,527.72998046875,528.4500122070312,524.4216918945312,1694200
2022-12-29,532.5399780273438,533.6799926757812,528.8599853515625,529.8800048828125,525.8408203125,1379700
2022-12-30,530.0,530.5,524.8400268554688,530.1799926757812,526.1385498046875,1849600
2023-01-03,525.1300048828125,525.6300048828125,512.1599731445312,518.6400146484375,514.6865234375,3525600
2023-01-04,518.6400146484375,518.6400146484375,500.6000061035156,504.5,500.654296875,5070400
2023-01-05,501.010009765625,502.0899963378906,488.5,489.9599914550781,486.22509765625,5497100
2023-01-06,491.5899963378906,492.8699951171875,487.5400085449219,490.0,486.26483154296875,4841300
2023-01-09,492.4100036621094,499.989990234375,488.5400085449219,490.05999755859375,486.3243713378906,3702800
2023-01-10,488.8500061035156,490.4700012207031,482.67999267578125,486.0,482.2953186035156,3164000
2023-01-11,485.2900085449219,495.6000061035156,485.0,493.3999938964844,489.6388854980469,4274200
2023-01-12,490.0,498.7300109863281,485.2200012207031,495.6700134277344,491.8916015625,3726800
2023-01-13,486.1099853515625,509.5,486.0,489.57000732421875,485.838134765625,5390100
2023-01-17,491.20001220703125,492.94000244140625,483.7799987792969,485.0799865722656,481.38232421875,4495600
