Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,262.5400085449219,265.4599914550781,262.4100036621094,264.2300109863281,258.4477844238281,2384000
2022-08-02,264.6199951171875,265.45001220703125,260.8900146484375,261.04998779296875,255.3373565673828,2375200
2022-08-03,261.04998779296875,262.9200134277344,259.760009765625,262.0899963378906,256.3545837402344,2305300
2022-08-04,261.70001220703125,262.17999267578125,258.69000244140625,260.6400146484375,254.93634033203125,2089600
2022-08-05,259.6400146484375,260.0299987792969,257.07000732421875,259.2300109863281,253.55718994140625,1818500
2022-08-08,260.0,260.9100036621094,255.33999633789062,256.79998779296875,251.18035888671875,2253500
2022-08-09,256.8999938964844,260.2099914550781,256.3599853515625,260.05999755859375,254.3690185546875,2315800
2022-08-10,262.0,263.7099914550781,260.5,261.3599853515625,255.64056396484375,2967900
2022-08-11,263.20001220703125,263.2699890136719,258.6300048828125,259.2799987792969,253.6061248779297,2007000
2022-08-12,259.54998779296875,262.510009765625,259.54998779296875,262.17999267578125,256.442626953125,1530800
2022-08-15,262.2099914550781,265.6199951171875,261.25,265.44000244140625,259.63128662109375,2342700
2022-08-16,265.0400085449219,267.1300048828125,264.260009765625,266.2900085449219,260.46270751953125,1828000
2022-08-17,265.9599914550781,267.9700012207031,265.5799865722656,266.82000732421875,260.9811096191406,1699100
2022-08-18,266.0,267.3599853515625,265.4200134277344,266.5799865722656,260.746337890625,1591900
2022-08-19,265.94000244140625,267.75,265.5400085449219,266.5400085449219,260.70721435546875,1833800
2022-08-22,264.5,265.7900085449219,262.3699951171875,262.95001220703125,257.19580078125,1986700
2022-08-23,262.6199951171875,263.3500061035156,260.5299987792969,260.5400085449219,254.83851623535156,2211100
2022-08-24,260.7099914550781,262.0,259.8599853515625,260.8599853515625,255.15150451660156,1777200
2022-08-25,261.989990234375,262.67999267578125,260.20001220703125,262.55999755859375,256.8143310546875,1330400
2022-08-26,262.79998779296875,263.20001220703125,256.3900146484375,256.95001220703125,251.32708740234375,2357800
2022-08-29,255.5,256.7099914550781,254.58999633789062,255.66000366210938,250.06532287597656,2017500
2022-08-30,256.0,256.7200012207031,252.57000732421875,253.49000549316406,247.94281005859375,2051300
2022-08-31,254.1699981689453,255.67999267578125,252.1999969482422,252.27999877929688,248.10997009277344,3119200
